"","Site.Number","date","starO","starH","sslO","sslH","EO","EH","slope","input","IO","IH","EI"
"1","21","2020-05-07","0.00271825534882082","-0.0400660939866671","-0.00592479079622752","-0.0850988743986232","-0.0442581098012884","-0.249691010664515","4.52739914589932","-58.6433243915964","-19.7671218995808","-148.136975196646","0.106432801120917"
"2","21","2020-06-03","-0.0012046216825452","-0.0617041373841234","-0.00731809596346102","-0.0921694250231994","-0.0433567933341522","-0.240724039694155","4.46531579147083","-57.9729831249019","-19.2302845501399","-143.842276401119","0.100991370928464"
"3","21","2020-10-08","0.000302090662820708","-0.0552879545756766","-0.00680950000195223","-0.0905058443223697","-0.0363346996569039","-0.215982950178543","5.33226284906673","-48.2582237694818","-21.8380674232096","-164.704539385677","0.353541743903301"
"4","24","2020-05-07","0.0019799068734159","-0.0455452502178078","-0.00668078130974623","-0.0905743433557887","-0.0394549412154468","-0.224147230155454","4.67946902301743","-54.8677133282936","-19.5353435272693","-146.282748218154","0.176022911052636"
"5","24","2020-06-03","-0.00194008155962267","-0.0670597869659331","-0.00806999342939892","-0.0975702050474302","-0.0469120719731449","-0.256903186979825","4.0577520866037","-67.1542918568843","-19.5711415293552","-146.569132234842","0.04509424014323"
"6","24","2020-10-08","-0.000434478677216214","-0.0606802267497239","-0.00756318870889407","-0.0959310142514334","-0.0306870181660231","-0.1814724954284","5.46532961413664","-44.636938595957","-21.5558357807328","-162.446686245862","0.506876198779933"
"7","30","2020-05-05","0.00350601138823877","-0.0342981033321367","-0.00508790508099498","-0.0790765505461449","-0.0302134259409689","-0.193956275289432","7.25157110662972","-30.1184405361228","-53.6035432243453","-418.828345794762","2.18891937548445"
"8","30","2020-06-05","-0.00041994753582928","-0.0560661640477823","-0.00648944927833619","-0.0862607174726361","-0.0499335647493779","-0.275084126685648","4.20498776086244","-64.3361753225225","-19.5878618139624","-146.702894511699","0.0373644866412396"
"9","30","2020-10-08","0.00108794851367624","-0.0496114280824513","-0.00597715363280976","-0.084556280883273","-0.0318518230877301","-0.194813079833008","5.80511652447117","-42.4181878289321","-23.8819911914925","-181.05592953194","0.604706783629711"
"10","31","2020-05-05","0.00350601138823877","-0.0342981033321367","-0.00508790508099498","-0.0790765505461449","-0.0366711514765982","-0.223080696978601","5.21416210862532","-50.7466353028871","-21.8055169293829","-164.444135435063","0.365831727078085"
"11","31","2020-06-01","-0.00041994753582928","-0.0560661640477823","-0.00648944927833619","-0.0862607174726361","-0.0346309016662316","-0.211078941536019","5.2106153119904","-49.7535932409234","-21.4217829106825","-161.37426328546","0.393545824779691"
"12","31","2020-10-08","0.00108794851367624","-0.0496114280824513","-0.00597715363280976","-0.084556280883273","-0.0462362859253383","-0.262138258828389","3.82748142221335","-72.3093958383754","-19.7265498772296","-147.812399017837","0.0848072094420888"
"13","32","2020-06-05","-0.00041994753582928","-0.0560661640477823","-0.00648944927833619","-0.0862607174726361","-0.0473739466437437","-0.267939777943906","4.01897527205649","-68.7033122444525","-19.7696115002804","-148.156892002243","0.0765911415968742"
"14","35","2020-05-06","0.00330325893882268","-0.0358581106837946","-0.00530109058044514","-0.0806673300775962","-0.0425328101346408","-0.246693930001361","4.75919818613097","-56.122260640992","-20.4030559221552","-153.224447377242","0.172497052438772"
"15","35","2020-06-04","-0.000621906768484208","-0.05759100699222","-0.0067007968190196","-0.0878259196854773","-0.0347449002208804","-0.216681193533332","4.29021579655757","-63.9713903288204","-19.939539949569","-149.516319596552","0.31850732934177"
"16","35","2020-10-08","0.000885684619550399","-0.0511466980909692","-0.00618932285950637","-0.0861302981028252","-0.0292899400038699","-0.188389786082854","4.26133555981314","-62.3823492428218","-19.3604829748251","-144.883863798601","0.462399064265271"
"17","36","2020-05-06","0.00330325893882268","-0.0358581106837946","-0.00530109058044514","-0.0806673300775962","-0.0400121365984286","-0.233258688433064","5.00268517147168","-51.4504205725075","-20.5018238283229","-154.014590626583","0.227991163544168"
"18","36","2020-06-04","-0.000621906768484208","-0.05759100699222","-0.0067007968190196","-0.0878259196854773","-0.0475980362997101","-0.271203182320935","3.62156207138471","-77.0945669572044","-19.8916984498051","-149.133587598441","0.0736156138016461"
"19","36","2020-10-08","0.000885684619550399","-0.0511466980909692","-0.00618932285950637","-0.0861302981028252","-0.0378484376061744","-0.22096339739203","4.01582744500549","-65.3161999276223","-18.9038498930492","-141.230799144393","0.200934788372917"
"20","38","2020-05-08","0.00330325893882268","-0.0358581106837946","-0.00530109058044514","-0.0806673300775962","-0.0415245407201559","-0.242451222137688","3.94430806203593","-68.7259850865078","-19.4112339622194","-145.289871697756","0.154513665732432"
"21","38","2020-06-02","-0.000621906768484208","-0.05759100699222","-0.0067007968190196","-0.0878259196854773","-0.0403870691634073","-0.243954968515223","4.90784397075794","-56.5387913606779","-21.5185749785685","-162.148599828548","0.254712539470765"
"22","38","2020-10-07","0.000885684619550399","-0.0511466980909692","-0.00618932285950637","-0.0861302981028252","-0.0378999948206461","-0.224888505587993","4.95340505599563","-53.5997844071019","-20.8756942015757","-157.005553612606","0.28288524291232"
"23","39","2020-05-06","0.00330325893882268","-0.0358581106837946","-0.00530109058044514","-0.0806673300775962","-0.0426048293785325","-0.246848612058891","4.30763927035705","-63.1931467429514","-19.8228591684836","-148.582873347869","0.14944501276875"
"24","39","2020-06-05","-0.000621906768484208","-0.05759100699222","-0.0067007968190196","-0.0878259196854773","-0.0382127699123847","-0.22928285338907","4.14892263743045","-65.5133847374932","-19.6083790659319","-146.867032527456","0.222639464025207"
"25","39","2020-10-07","0.000885684619550399","-0.0511466980909692","-0.00618932285950637","-0.0861302981028252","-0.0349354549885226","-0.21134209559461","3.86731644246385","-67.7662130835454","-18.8173645528061","-140.538916422449","0.264868599344739"
"26","43","2020-05-07","0.00287128158323303","-0.039172507102301","-0.00572807873648958","-0.0838208948177069","-0.0360341899474889","-0.212952258683492","4.46775664714642","-58.2374651103025","-19.318449578276","-144.547596626208","0.26359749366025"
"27","43","2020-06-09","-0.00105219412387961","-0.0608306930029673","-0.00712734644121828","-0.0909557960477937","-0.0462385523768957","-0.255260008203579","4.1460949277194","-64.4627216127421","-19.3213689014602","-144.570951211682","0.0643539124668312"
"28","43","2020-10-09","0.000454748162963203","-0.054408537474139","-0.00661601689128248","-0.0892656041105595","-0.0351061913180957","-0.211416365661569","4.359702927192","-61.8515629512587","-19.7378294996773","-147.902635997419","0.293934267423184"
"29","47","2020-05-09","0.00359489059016613","-0.0338321573244481","-0.00498247952139504","-0.0784616948869051","-0.0294016636657989","-0.188089596421108","7.76072473977785","-24.8686438912548","-145.726072385763","-1155.8085790861","7.04230422571827"
"30","47","2020-06-06","-0.00033141605089814","-0.0556107210131339","-0.00638635909109104","-0.0856724342541351","-0.0248227887289915","-0.169483917891603","10.2964641669346","-5.12363573919332","6.58561799350027","62.6849439480021","-1.01429053316771"
"31","47","2020-10-09","0.00117661355096875","-0.049152870672172","-0.00587299666588706","-0.0839571508271798","-0.0282796047256658","-0.18078072620819","7.35800620635564","-28.7304363848547","-60.328365738548","-472.626925908384","2.77756315241119"
"32","48","2020-05-09","0.00359489059016613","-0.0338321573244481","-0.00498247952139504","-0.0784616948869051","-0.0265929131540197","-0.169682431575069","6.62683837559874","-35.8009913871233","-33.3544067742893","-256.835254194314","1.38389411002838"
"33","48","2020-06-06","-0.00033141605089814","-0.0556107210131339","-0.00638635909109104","-0.0856724342541351","-0.0207769407555697","-0.145481973460491","9.58691807113907","-16.3755157679608","16.6205907208737","142.96472576699","-1.87298929746159"
"34","48","2020-10-09","0.00117661355096875","-0.049152870672172","-0.00587299666588706","-0.0839571508271798","-0.0322495102399878","-0.200166931322395","4.86010567207342","-54.9493541262543","-20.6852038135766","-155.481630508613","0.434771102007665"
"35","49","2020-05-10","0.00359489059016613","-0.0338321573244481","-0.00498247952139504","-0.0784616948869051","-0.0394123385667558","-0.229942141701295","4.55072062472772","-57.413680653899","-19.5442796362581","-146.354237090065","0.208202181807782"
"36","49","2020-06-09","-0.00033141605089814","-0.0556107210131339","-0.00638635909109104","-0.0856724342541351","-0.03360255405907","-0.208132416272689","4.80539042555316","-55.5970509146297","-20.5336675377579","-154.269340302063","0.38303537501342"
"37","49","2020-10-09","0.00117661355096875","-0.049152870672172","-0.00587299666588706","-0.0839571508271798","-0.0409497901820895","-0.242134475356665","4.02112809811597","-68.8045923920714","-19.8057626220026","-148.446100976021","0.17998062381854"
"38","51","2020-05-09","0.00356442868770403","-0.0341542618834097","-0.00500937499147151","-0.0787317102250065","-0.0397897846191591","-0.228635434120332","4.02461920038554","-63.8281446904115","-18.5713390519901","-138.570712415921","0.161153341029144"
"39","51","2020-06-09","-0.000361758779009053","-0.0559255649551075","-0.00641363434108322","-0.0859450879585387","-0.0487694799354713","-0.274254907187509","4.24655321626856","-65.1143697679793","-20.0121046323469","-150.096837058775","0.0669091313891221"
"40","51","2020-10-09","0.00114622504995577","-0.0494698675558438","-0.00590009238853798","-0.0842281888024487","-0.0360167952886976","-0.213367385310208","4.20771030895027","-62.1136842002299","-19.0158690593778","-142.126952475022","0.252601255977047"
"41","59","2020-05-07","0.00350601138823877","-0.0342981033321367","-0.00508790508099498","-0.0790765505461449","-0.0382195652202714","-0.218307650631969","3.58885682202225","-67.7746115944413","-17.6313958664331","-131.051166931464","0.154301209836566"
"42","59","2020-06-03","-0.00041994753582928","-0.0560661640477823","-0.00648944927833619","-0.0862607174726361","-0.048461096269255","-0.274240607871775","3.38559511465565","-80.9024873255302","-19.6997206756265","-147.597765405012","0.0596585016787757"
"43","59","2020-10-08","0.00108794851367624","-0.0496114280824513","-0.00597715363280976","-0.084556280883273","-0.0371622161783166","-0.214007816254727","3.55629635332074","-69.4009251418398","-17.8681864172413","-132.94549133793","0.17589904287042"
"44","62","2020-05-07","0.00350601138823877","-0.0342981033321367","-0.00508790508099498","-0.0790765505461449","-0.0402241008419258","-0.241753031066119","3.63502318856036","-74.7088088962771","-19.4064739758237","-145.251791806589","0.184073662047546"
"45","62","2020-06-05","-0.00041994753582928","-0.0560661640477823","-0.00648944927833619","-0.0862607174726361","-0.0362547454106662","-0.222913766106417","3.56464901309125","-73.4311172640537","-18.8104881688747","-140.483905350997","0.23539548972411"
"46","62","2020-10-08","0.00108794851367624","-0.0496114280824513","-0.00597715363280976","-0.084556280883273","-0.0354608281007501","-0.223138479527652","4.2678472885556","-66.2488789928071","-20.4302677001922","-153.442141601537","0.328117835742794"
"47","63","2020-05-08","0.00350601138823877","-0.0342981033321367","-0.00508790508099498","-0.0790765505461449","-0.0359509590376804","-0.21808667626407","4.65151249599237","-57.3259434268186","-20.1063743992593","-150.850995194074","0.311732208354704"
"48","63","2020-06-05","-0.00041994753582928","-0.0560661640477823","-0.00648944927833619","-0.0862607174726361","-0.03424558281162","-0.215424341486273","4.44498285904295","-61.9142678615641","-20.22895108804","-151.83160870432","0.349140822136609"
"49","64","2020-05-08","0.00350601138823877","-0.0342981033321367","-0.00508790508099498","-0.0790765505461449","-0.0386156710616761","-0.224804297048218","4.44739072813397","-58.0686341769991","-19.1601802979154","-143.281442383323","0.20834345825453"
"50","64","2020-06-05","-0.00041994753582928","-0.0560661640477823","-0.00648944927833619","-0.0862607174726361","-0.0460253306526031","-0.263965015048232","4.01407192467179","-69.2009179998263","-19.8701322510203","-148.961058008162","0.0991940572497692"
"51","64","2020-10-09","0.00108794851367624","-0.0496114280824513","-0.00597715363280976","-0.084556280883273","-0.02899039768455","-0.185191778035587","7.14936004035845","-30.6197707730076","-47.7520134254267","-372.016107403414","2.01907715750332"
"52","68","2020-05-08","0.00350601138823877","-0.0342981033321367","-0.00508790508099498","-0.0790765505461449","-0.0476420829627787","-0.269131755248881","3.74029573325828","-73.9927359480026","-19.717973523136","-147.743788185088","0.0642707657346915"
"53","68","2020-06-05","-0.00041994753582928","-0.0560661640477823","-0.00648944927833619","-0.0862607174726361","-0.0452271701680505","-0.264655166805038","4.05028315821155","-70.0302712578671","-20.2622806807662","-152.09824544613","0.124873258012667"
"54","68","2020-10-09","0.00108794851367624","-0.0496114280824513","-0.00597715363280976","-0.084556280883273","-0.0458238282095646","-0.247514837439773","4.12234948012397","-61.7666003950789","-18.5077536067828","-138.062028854263","0.0486787619045945"
"55","69","2020-05-07","0.00350601138823877","-0.0342981033321367","-0.00508790508099498","-0.0790765505461449","-0.0332502373917388","-0.207910806622292","4.87408459255773","-55.326431384856","-20.8983362855325","-157.18669028426","0.424025909316139"
"56","69","2020-06-05","-0.00041994753582928","-0.0560661640477823","-0.00648944927833619","-0.0862607174726361","-0.0361171315340192","-0.223437770218066","4.75975821684203","-57.8118374764852","-20.9280177266263","-157.42414181301","0.331674840502551"
"57","69","2020-10-08","0.00108794851367624","-0.0496114280824513","-0.00597715363280976","-0.084556280883273","-0.0361439611925003","-0.21569513410726","4.2587341163708","-62.129605875868","-19.2794653252227","-144.235722601782","0.259970837423359"
"58","70","2020-05-06","0.00330325893882268","-0.0358581106837946","-0.00530109058044514","-0.0806673300775962","-0.0409723931836523","-0.238871437377715","3.98607955370481","-67.3807555569092","-19.2780989539369","-144.224791631495","0.160190305424572"
"59","70","2020-06-05","-0.000621906768484208","-0.05759100699222","-0.0067007968190196","-0.0878259196854773","-0.0432769605729943","-0.258908256579333","4.03856775984339","-71.2482877113245","-20.509826443002","-154.078611544016","0.161646456392007"
"60","70","2020-10-07","0.000885684619550399","-0.0511466980909692","-0.00618932285950637","-0.0861302981028252","-0.048572338216291","-0.261674428131861","3.41763627883541","-76.5672560973121","-18.891397838518","-141.131182708144","0.0195359154054289"
"61","71","2020-05-06","0.00330325893882268","-0.0358581106837946","-0.00530109058044514","-0.0806673300775962","-0.0318259492093967","-0.199692681949113","5.04289542791036","-52.8639948017756","-21.2586309578334","-160.069047662667","0.484419182366118"
"62","71","2020-06-04","-0.000621906768484208","-0.05759100699222","-0.0067007968190196","-0.0878259196854773","-0.0483136284582745","-0.272890219948681","4.18438815679598","-66.7102325855121","-20.1043071826451","-150.834457461161","0.0709502550265198"
"63","71","2020-10-08","0.000885684619550399","-0.0511466980909692","-0.00618932285950637","-0.0861302981028252","-0.0309139922597289","-0.189682199757134","3.96637309225618","-63.6150280936667","-18.2503314702556","-136.002651762045","0.349380095281147"
"64","80","2020-05-10","0.00359489059016613","-0.0338321573244481","-0.00498247952139504","-0.0784616948869051","-0.0372757676646331","-0.219490054099643","5.21879577995869","-47.7615726751548","-20.7685477603284","-156.148382082627","0.307750535169918"
"65","80","2020-06-09","-0.00033141605089814","-0.0556107210131339","-0.00638635909109104","-0.0856724342541351","-0.0509006183535978","-0.286183467732111","4.10426695449921","-69.0446866160923","-20.2900675413018","-152.320540330414","0.049232399387187"
"66","80","2020-10-09","0.00117661355096875","-0.049152870672172","-0.00587299666588706","-0.0839571508271798","-0.0400088710179808","-0.21988820664845","4.34074704252452","-56.2469437706371","-18.1039530583152","-134.831624466521","0.131063110916731"
"67","110","2020-05-07","0.00350601138823877","-0.0342981033321367","-0.00508790508099498","-0.0790765505461449","-0.0426967615488768","-0.245045549147823","3.73483231007323","-70.8837394394473","-18.9637888401138","-141.710310720911","0.119591102746841"
"68","110","2020-06-03","-0.00041994753582928","-0.0560661640477823","-0.00648944927833619","-0.0862607174726361","-0.0361171315340192","-0.222121369644901","4.44804789788723","-61.47063864729","-20.1215096917489","-150.972077533991","0.296188266507492"
"69","110","2020-10-08","0.00108794851367624","-0.0496114280824513","-0.00597715363280976","-0.084556280883273","-0.0428077311629693","-0.2464617596311","3.89104015505319","-69.8368199284522","-19.4299343242878","-145.439474594302","0.129893153356313"
"70","125","2020-05-11","0.00330325893882268","-0.0358581106837946","-0.00530109058044514","-0.0806673300775962","-0.0376955175865765","-0.220442175094887","4.48015323554473","-57.6758891803714","-19.2269418838876","-143.815535071101","0.227919060035185"
"71","125","2020-06-04","-0.000621906768484208","-0.05759100699222","-0.0067007968190196","-0.0878259196854773","-0.0478457412776747","-0.271203182320935","4.0989801052323","-68.2801337289698","-20.0665815198646","-150.532652158917","0.07605272388752"
"72","125","2020-10-07","0.000885684619550399","-0.0511466980909692","-0.00618932285950637","-0.0861302981028252","-0.0296508405051719","-0.1860442945999","6.91880874937122","-31.6798561068914","-38.5499383967933","-298.399507174347","1.47612079773293"
"73","126","2020-05-11","0.00330325893882268","-0.0358581106837946","-0.00530109058044514","-0.0806673300775962","-0.0392199249156191","-0.225900241982007","3.73038802710229","-68.105108529456","-18.293256863913","-136.346054911304","0.156520298917481"
"74","126","2020-06-04","-0.000621906768484208","-0.05759100699222","-0.0067007968190196","-0.0878259196854773","-0.0298183234369178","-0.190583232655628","6.82179189722637","-33.0112769941478","-36.5056706815161","-282.045365452128","1.35976064583193"
"75","126","2020-10-08","0.000885684619550399","-0.0511466980909692","-0.00618932285950637","-0.0861302981028252","-0.0314553430116819","-0.193379938880769","4.13914117005725","-62.3126139571325","-18.7296705583521","-139.837364466817","0.357138067988014"
"76","127","2020-05-11","0.00330325893882268","-0.0358581106837946","-0.00530109058044514","-0.0806673300775962","-0.0422927459883348","-0.244948232494954","3.96595086764154","-68.2542308867042","-19.3984327704392","-145.187462163514","0.139400375136662"
"77","127","2020-06-04","-0.000621906768484208","-0.05759100699222","-0.0067007968190196","-0.0878259196854773","-0.0341393991636336","-0.214968594729408","6.20747161672168","-39.7043633059625","-27.7286339059576","-211.829071247661","0.699580798479033"
"78","127","2020-10-08","0.000885684619550399","-0.0511466980909692","-0.00618932285950637","-0.0861302981028252","-0.0328473878024181","-0.201553258691265","4.85185222647746","-54.797402836975","-20.5827068798843","-154.661655039075","0.405993579434905"
"79","128","2020-05-11","0.00216024586504112","-0.0443579980174131","-0.00648379606609704","-0.0892451041536138","-0.0392754160211727","-0.224500726597547","4.06928135714235","-64.4338515071505","-18.9364485912522","-141.491588730018","0.158692143617808"
"80","128","2020-06-09","-0.00176044809787518","-0.0658992968316296","-0.00787558412756836","-0.0962764984510187","-0.0326397687277473","-0.19351526628119","4.43696701476563","-58.2331681483422","-19.1503049315312","-143.20243945225","0.313854400678813"
"81","128","2020-10-08","-0.000254574233083022","-0.0595118010407837","-0.00736761381758129","-0.0946236284370807","-0.0421845764700172","-0.23429447315737","3.64651559097136","-72.2995624371531","-18.9042970422664","-141.234376338131","0.0929022555681718"
"82","129","2020-05-11","0.0034641772039426","-0.034452211979178","-0.00516871413175483","-0.0795844993236332","-0.0498881040742171","-0.270293266931432","4.04831297170002","-65.2336486509076","-19.0383621253714","-142.306897002971","0.00894246963154811"
"83","129","2020-06-03","-0.000461618054649304","-0.0562167989040014","-0.00656517462803875","-0.0867186033633869","-0.0470807461271942","-0.264114027137285","4.53947776576315","-58.5630868757213","-19.8129306026093","-148.503444820874","0.0812961571878585"
"84","129","2020-10-08","0.0010462151336471","-0.0497630929983918","-0.00605522159207353","-0.0850356608789157","-0.0389008692236162","-0.222101447167858","5.05425964161284","-48.7359481786945","-19.9392821609211","-149.514257287369","0.224502536524109"
"85","130","2020-05-11","0.0034641772039426","-0.034452211979178","-0.00516871413175483","-0.0795844993236332","-0.049479995025497","-0.263542499992099","3.98024499498061","-64.1322455433104","-18.4419810288794","-137.535848231035","-0.00479180948389464"
"86","130","2020-10-08","0.0010462151336471","-0.0497630929983918","-0.00605522159207353","-0.0850356608789157","-0.0392488804213003","-0.216967692850577","4.77196252147904","-50.0259266242282","-18.595176488388","-138.761411907104","0.162593088349744"
"87","131","2020-05-11","0.0034641772039426","-0.034452211979178","-0.00516871413175483","-0.0795844993236332","-0.0439105068311997","-0.246538522382223","4.53894534414031","-56.5813592508372","-19.2373036172984","-143.898428938387","0.107353444544983"
"88","131","2020-06-03","-0.000461618054649304","-0.0562167989040014","-0.00656517462803875","-0.0867186033633869","-0.0511541168759454","-0.282134656342752","4.28335219788578","-63.7303105039166","-19.8378523953695","-148.702819162956","0.0296786554703047"
"89","131","2020-10-08","0.0010462151336471","-0.0497630929983918","-0.00605522159207353","-0.0850356608789157","-0.0408600433735413","-0.232177487109932","4.73672085912463","-53.9344757327143","-19.5920952430579","-146.736761944463","0.170841630918181"
"90","132","2020-05-11","0.00271825534882082","-0.0400660939866671","-0.00592479079622752","-0.0850988743986232","-0.0498035915809552","-0.269114657602892","4.07011976751337","-65.7365052544438","-19.2719626996168","-144.175701596935","0.00365370682222541"
"91","132","2020-06-03","-0.0012046216825452","-0.0617041373841234","-0.00731809596346102","-0.0921694250231994","-0.0452558648318807","-0.255702888934443","4.31254918036972","-63.3810286058371","-19.9002053709274","-149.201642967419","0.0959216407500239"
"92","132","2020-10-08","0.000302090662820708","-0.0552879545756766","-0.00680950000195223","-0.0905058443223697","-0.0458212271196993","-0.257076918303346","4.37022155946352","-62.7278027690367","-20.0364303112362","-150.291442489889","0.0866568888721485"
"93","133","2020-05-11","0.00330325893882268","-0.0358581106837946","-0.00530109058044514","-0.0806673300775962","-0.0386437709644849","-0.21281855940235","4.73878129287636","-48.7914690799419","-18.0274536483925","-134.21962918714","0.15761582691896"
"94","133","2020-06-04","-0.000621906768484208","-0.05759100699222","-0.0067007968190196","-0.0878259196854773","-0.0446806221147937","-0.256249894256825","4.50753224205494","-60.3497388146263","-20.1432750966954","-151.146200773563","0.125247671239439"
"95","134","2020-05-13","0.00336814436814672","-0.0358274580287333","-0.00521882880439998","-0.0804301616800101","-0.05153007118525","-0.283213879997293","4.04400095921389","-68.9219812953292","-19.9499495529823","-149.599596423858","0.014047722541106"
"96","134","2020-06-06","-0.0005572751866981","-0.0575610452841878","-0.00662091669290944","-0.0876171564228905","-0.0512617267858848","-0.28034958498202","3.79896428526933","-72.6156578655881","-19.6655452311204","-147.324361848963","0.0212363246757956"
"97","134","2020-10-10","0.000950413699987668","-0.051116531501083","-0.00610835134714913","-0.085909256267111","-0.0455294816072122","-0.254823588081508","3.73117893024244","-72.5014638714592","-19.3265218952231","-144.612175161785","0.0789653015910691"
"98","135","2020-05-13","0.00336814436814672","-0.0358274580287333","-0.00521882880439998","-0.0804301616800101","-0.035793866394897","-0.204801125548114","4.55608423287121","-53.3164896054822","-18.3850285218414","-137.080228174731","0.23808745816188"
"99","135","2020-06-06","-0.0005572751866981","-0.0575610452841878","-0.00662091669290944","-0.0876171564228905","-0.046527809429228","-0.272170008605071","4.70339495048877","-60.3394031545638","-21.3369214989805","-160.695371991844","0.139297117839954"
"100","135","2020-10-10","0.000950413699987668","-0.051116531501083","-0.00610835134714913","-0.085909256267111","-0.0418431407724846","-0.236442593602855","4.33597167613827","-60.6920432684361","-19.2935307863367","-144.348246290694","0.139102477934383"
"101","136","2020-05-13","0.00336814436814672","-0.0358274580287333","-0.00521882880439998","-0.0804301616800101","-0.0324449715539294","-0.189763819812545","5.3558291811147","-43.6301729581252","-20.2824161642984","-152.259329314387","0.417919504784211"
"102","136","2020-06-06","-0.0005572751866981","-0.0575610452841878","-0.00662091669290944","-0.0876171564228905","-0.0403351849801131","-0.230645877903963","4.50780937107491","-57.6127813401657","-19.3611370410719","-144.889096328575","0.171810671649137"
"103","136","2020-10-10","0.000950413699987668","-0.051116531501083","-0.00610835134714913","-0.085909256267111","-0.0319699342011514","-0.191914155806585","5.14883760013634","-49.0857395663885","-20.723386212309","-155.787089698472","0.441856838013906"
"104","137","2020-05-09","0.00330325893882268","-0.0358581106837946","-0.00530109058044514","-0.0806673300775962","-0.0349467831113737","-0.205062359089073","5.16726054605427","-47.1674993033346","-20.1809944870524","-151.447955896419","0.3383549703095"
"105","137","2020-06-05","-0.000621906768484208","-0.05759100699222","-0.0067007968190196","-0.0878259196854773","-0.0258550437894842","-0.16742480703839","9.73989519787364","-5.20642601281709","8.73985170566663","79.918813645333","-1.1534267785685"
"106","137","2020-10-07","0.000885684619550399","-0.0511466980909692","-0.00618932285950637","-0.0861302981028252","-0.0340332037352676","-0.207895659129863","6.2234461702511","-37.851171484621","-26.9348278016346","-205.478622413077","0.667884327424435"
"107","154","2020-06-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
